trialNum,lVal,rVal,firstVal,secondVal,chosenVal,leftChosen,firstChosen,liftRT,reachRT,firstIsLeft,firstIsRight,secondIsLeft,secondIsRight,firstFixLat,secondFixLat,thirdFixLat,firstFixDur,secondFixDur,thirdFixDur
368,4,4,4,4,4,-0,0,1.30712822452188,0.150901878252625,1,0,0,1,0.218,0.502,0.99,0.232,0.432,0.128
377,4,4,4,4,4,-0,0,0.897208863869309,0.149008149281144,1,0,0,1,0.154,0.402,NaN,0.208,1.192,NaN
384,4,2,4,2,4,1,1,0.847369514405727,0.180859016254544,1,0,0,1,0.232,0.476,0.796,0.2,0.272,0.4
395,4,3,4,3,4,1,1,1.15702888742089,0.209993217140436,1,0,0,1,0.162,0.394,0.698,0.176,0.244,0.824
397,4,1,4,1,4,1,1,0.947241196408868,0.152106184512377,1,0,0,1,0.172,0.452,0.744,0.228,0.248,0.468
417,2,4,4,2,2,1,0,0.786916961893439,0.173466600477695,0,1,1,0,0.183,0.455,NaN,0.224,0.592,NaN
433,4,1,4,1,4,1,1,0.857251172885299,0.16923713311553,1,0,0,1,0.153,0.417,0.673,0.216,0.204,0.58
440,2,4,4,2,4,-0,1,1.15712945908308,0.190931582823396,0,1,1,0,0.168,0.472,0.964,0.264,0.436,0.684
461,4,3,4,3,4,1,1,0.90698085911572,0.179644407704473,1,0,0,1,0.142,0.418,0.726,0.22,0.264,0.428
467,4,5,4,5,5,-0,0,0.887171776965261,0.153769878670573,1,0,0,1,0.175,0.431,NaN,0.204,1.196,NaN
478,5,4,4,5,5,1,0,0.837148377671838,0.162731178104877,0,1,1,0,0.198,0.458,NaN,0.22,0.796,NaN
491,3,4,4,3,4,-0,1,1.13789027929306,0.173173340037465,0,1,1,0,0.179,0.563,0.951,0.336,0.336,0.8
496,4,4,4,4,4,-0,0,0.787230752408504,0.152979863807559,1,0,0,1,0.141,0.373,NaN,0.188,1.04,NaN
500,4,5,4,5,5,-0,0,0.967070329934359,0.146849174052477,1,0,0,1,0.254,0.522,NaN,0.216,0.784,NaN
505,4,5,4,5,5,-0,0,0.85685570538044,0.149842508137226,1,0,0,1,0.163,0.423,NaN,0.204,1.048,NaN
506,3,4,4,3,4,-0,1,1.20703562535346,0.160587586462498,0,1,1,0,0.158,0.522,0.874,0.316,0.3,0.828
516,3,4,4,3,4,-0,1,1.14690666273236,0.182381935417652,0,1,1,0,0.169,0.449,0.761,0.236,0.264,0.76
530,1,4,4,1,4,-0,1,0.937519436702132,0.164116472005844,0,1,1,0,0.148,0.408,0.724,0.212,0.256,0.6
554,4,4,4,4,4,1,0,1.11686242185533,0.15925145894289,0,1,1,0,0.151,0.375,0.815,0.184,0.384,0.112
561,2,4,4,2,4,-0,1,0.977038225159049,0.144989650696516,0,1,1,0,0.197,0.433,0.741,0.196,0.264,0.564
563,3,4,4,3,4,-0,1,1.14708529599011,0.162621458992362,0,1,1,0,0.162,0.474,0.746,0.272,0.228,0.664
567,1,4,4,1,4,-0,1,1.06704757362604,0.1768514290452,0,1,1,0,0.178,0.562,0.858,0.34,0.244,0.576
5,5,5,5,5,5,-0,1,1.07689953222871,0.164867609739304,0,1,1,0,0.142,0.37,0.882,0.188,0.456,0.656
27,5,5,5,5,5,1,1,0.807076061144471,0.149242399260402,1,0,0,1,0.132,0.352,0.592,0.18,0.192,0.624
30,5,1,5,1,5,1,1,1.03739889711142,0.142420517280698,1,0,0,1,0.18,0.432,0.68,0.196,0.188,0.748
31,3,5,5,3,5,-0,1,0.767090484499931,0.14602467790246,0,1,1,0,0.147,0.395,0.615,0.204,0.164,0.88
38,5,3,5,3,5,1,1,0.857302265241742,0.13962385058403,1,0,0,1,0.161,0.405,0.697,0.196,0.248,0.616
44,5,3,5,3,5,1,1,0.797743549570441,0.160116227343678,1,0,0,1,0.175,0.415,0.607,0.188,0.156,0.712
46,3,5,5,3,5,-0,1,0.817409854382277,0.145642075687647,0,1,1,0,0.143,0.551,0.707,0.348,0.108,0.7
60,2,5,5,2,5,-0,1,0.967049263417721,0.156369004398584,0,1,1,0,0.154,0.418,0.646,0.208,0.184,1.08
75,5,3,5,3,5,1,1,0.966897644102573,0.136649055406451,1,0,0,1,0.185,0.429,0.625,0.2,0.144,0.836
76,1,5,5,1,5,-0,1,0.8672493416816,0.156132558360696,0,1,1,0,0.179,0.439,0.699,0.212,0.216,0.928
81,3,5,5,3,5,-0,1,0.767203468829393,0.145910469815135,0,1,1,0,0.155,0.411,0.563,0.2,0.1,0.728
103,5,5,5,5,5,-0,1,0.887120584025979,0.192750414833426,0,1,1,0,0.173,0.417,0.637,0.196,0.168,0.816
115,1,5,5,1,5,-0,1,0.806916423141956,0.159641478210688,0,1,1,0,0.122,0.41,0.618,0.232,0.148,0.828
141,5,5,5,5,5,-0,1,1.55708583444357,0.151783253997564,0,1,1,0,0.182,0.422,0.642,0.196,0.176,0.148
147,1,5,5,1,5,-0,1,0.786879755556583,0.143478021025658,0,1,1,0,0.151,0.395,0.611,0.204,0.168,0.436
188,4,5,5,4,5,-0,1,0.783934460952878,0.175989333540201,0,1,1,0,0.157,0.457,0.657,0.26,0.144,0.388
190,5,4,5,4,5,1,1,0.727060766890645,0.144623337313533,1,0,0,1,0.147,0.383,0.567,0.188,0.14,0.512
210,5,1,5,1,5,1,1,0.779852107167244,0.15203339420259,1,0,0,1,0.156,0.38,0.584,0.184,0.164,0.62
246,5,3,5,3,5,1,1,0.695314679294825,0.151843883097172,1,0,0,1,0.147,0.347,0.543,0.16,0.156,0.468
261,5,3,5,3,5,1,1,0.717120783403516,0.185877665877342,1,0,0,1,0.145,0.357,0.553,0.172,0.152,0.588
263,1,5,5,1,5,-0,1,0.740234225988388,0.139366758987308,0,1,1,0,0.169,0.489,0.637,0.28,0.1,0.38
265,5,1,5,1,5,1,1,0.738032149150968,0.171472614631057,1,0,0,1,0.178,0.418,0.578,0.2,0.108,0.632
313,5,1,5,1,5,1,1,0.727321272715926,0.164116185158491,1,0,0,1,0.177,0.481,0.637,0.256,0.1,0.488
324,3,5,5,3,5,-0,1,0.73712352104485,0.153378956019878,0,1,1,0,0.153,0.481,0.613,0.268,0.084,0.9
356,5,3,5,3,5,1,1,0.722593927755952,0.160238940268755,1,0,0,1,0.176,0.428,0.588,0.196,0.116,0.464
364,5,3,5,3,5,1,1,0.728208919987082,0.153599679470062,1,0,0,1,0.172,0.448,0.612,0.232,0.112,0.404
399,3,5,5,3,5,-0,1,0.877077316865325,0.146587893366814,0,1,1,0,0.19,0.53,0.774,0.3,0.196,0.988
402,5,4,5,4,5,1,1,0.695934036746621,0.140747617930174,1,0,0,1,0.166,0.434,0.582,0.224,0.104,0.52
457,5,5,5,5,5,-0,1,0.716923518106341,0.186134699732065,0,1,1,0,0.142,0.414,0.558,0.228,0.096,0.632
470,5,4,5,4,5,1,1,0.655006030574441,0.167269799858332,1,0,0,1,0.149,0.433,0.565,0.228,0.092,0.5
509,5,1,5,1,5,1,1,0.709724903106689,0.154777081683278,1,0,0,1,0.165,0.477,0.593,0.256,0.0720000000000001,0.528
529,5,1,5,1,5,1,1,0.678703155368567,0.162487184628844,1,0,0,1,0.199,0.423,0.571,0.188,0.1,0.488
549,5,3,5,3,5,1,1,0.787163576111197,0.162609560415149,1,0,0,1,0.203,0.479,0.651,0.22,0.124,0.496
569,5,1,5,1,5,1,1,0.687204472720623,0.161514909937978,1,0,0,1,0.158,0.454,0.626,0.252,0.124,0.376
15,4,5,5,4,5,-0,1,0.98705693334341,0.144869534298778,0,1,1,0,0.168,0.404,0.752,0.176,0.288,0.812
17,5,5,5,5,5,-0,1,0.837126672267914,0.143268518149853,0,1,1,0,0.168,0.408,0.652,0.2,0.188,0.76
85,2,5,5,2,5,-0,1,0.797337936237454,0.160757679492235,0,1,1,0,0.195,0.499,0.627,0.248,0.084,0.908
89,5,5,5,5,5,-0,1,1.03702392801642,0.163478560745716,0,1,1,0,0.16,0.416,0.68,0.216,0.208,0.868
93,5,2,5,2,5,1,1,0.967087956145406,0.144719418138266,1,0,0,1,0.229,0.521,0.769,0.248,0.208,0.696
118,5,5,5,5,5,-0,1,0.825739590451121,0.165862502530217,0,1,1,0,0.173,0.433,0.673,0.216,0.188,0.78
120,5,1,5,1,5,1,1,0.877063738182187,0.154762433841825,1,0,0,1,0.218,0.466,0.682,0.204,0.168,0.54
153,1,5,5,1,5,-0,1,0.736974688246846,0.152739642187953,0,1,1,0,0.188,0.496,0.608,0.252,0.072,0.88
160,4,5,5,4,5,-0,1,0.77715683542192,0.163959164172411,0,1,1,0,0.14,0.44,0.64,0.24,0.148,0.72
179,5,5,5,5,5,-0,1,0.867236578837037,0.14611667022109,0,1,1,0,0.144,0.556,0.732,0.352,0.128,0.728
224,5,3,5,3,5,1,1,0.787546884268522,0.161981265991926,1,0,0,1,0.15,0.398,0.61,0.192,0.164,0.528
238,5,1,5,1,5,1,1,0.673975324258208,0.16714540310204,1,0,0,1,0.132,0.344,0.524,0.164,0.132,0.712
242,5,3,5,3,5,1,1,0.686937656253576,0.162491913884878,1,0,0,1,0.145,0.373,0.541,0.184,0.128,0.5
295,1,5,5,1,5,-0,1,0.763836584985256,0.15070803463459,0,1,1,0,0.205,0.453,0.601,0.188,0.104,0.768
299,3,5,5,3,5,-0,1,0.796283902600408,0.14236388169229,0,1,1,0,0.153,0.453,0.677,0.252,0.168,0.6
309,4,5,5,4,5,-0,1,0.697224069386721,0.170625964179635,0,1,1,0,0.146,0.394,0.578,0.204,0.124,1.24
312,5,3,5,3,5,1,1,0.717259986326098,0.165892345830798,1,0,0,1,0.148,0.376,0.536,0.176,0.12,0.56
315,5,1,5,1,5,1,1,0.722267139703035,0.150629138574004,1,0,0,1,0.165,0.421,0.609,0.2,0.144,0.496
343,5,3,5,3,5,1,1,0.7131690941751,0.161886075511575,1,0,0,1,0.17,0.426,0.586,0.2,0.1,0.448
415,5,3,5,3,5,1,1,0.757210487499833,0.160112611949444,1,0,0,1,0.243,0.467,0.635,0.172,0.12,0.404
437,5,5,5,5,5,-0,1,0.746989419683814,0.161622110754251,0,1,1,0,0.185,0.513,0.617,0.268,0.0559999999999999,0.768
445,5,4,5,4,5,1,1,0.717205164954066,0.143445160239935,1,0,0,1,0.176,0.42,0.588,0.188,0.124,0.572
466,3,5,5,3,5,-0,1,0.731483027338982,0.179972447454929,0,1,1,0,0.15,0.426,0.642,0.228,0.16,0.584
481,5,5,5,5,5,1,1,0.739331902936101,0.156968941912055,1,0,0,1,0.213,0.441,0.617,0.18,0.136,0.52
494,2,5,5,2,5,-0,1,0.807278014719486,0.169131375849247,0,1,1,0,0.222,0.526,0.67,0.26,0.1,0.58
503,5,5,5,5,5,1,1,0.757296619936824,0.148997267708182,1,0,0,1,0.184,0.452,0.632,0.216,0.128,0.488
518,5,3,5,3,5,1,1,0.687202455475926,0.1620620675385,1,0,0,1,0.16,0.404,0.54,0.196,0.092,0.612
528,4,5,5,4,5,-0,1,0.787275161594152,0.182502226904035,0,1,1,0,0.195,0.467,0.671,0.212,0.156,0.4
